Chamber,Start Time,End Time,Average Time
Neither,375.53333333333336,380.0,1.5584454409566497
SC,380.0,384.2,6.068518518518532
Neither,384.2,386.8,1.5584454409566497
SC,386.8,392.3666666666667,6.068518518518532
Neither,392.3666666666667,407.03333333333336,1.5584454409566497
SC,407.03333333333336,415.23333333333335,6.068518518518532
Neither,415.23333333333335,424.1333333333333,1.5584454409566497
SC,424.1333333333333,428.76666666666665,6.068518518518532
Neither,428.76666666666665,430.56666666666666,1.5584454409566497
SC,430.56666666666666,433.6666666666667,6.068518518518532
Neither,433.6666666666667,441.8666666666667,1.5584454409566497
SC,441.8666666666667,442.8666666666667,6.068518518518532
Neither,442.8666666666667,446.5,1.5584454409566497
SC,446.5,449.8,6.068518518518532
Neither,449.8,451.26666666666665,1.5584454409566497
SC,451.26666666666665,454.23333333333335,6.068518518518532
Neither,454.23333333333335,457.1,1.5584454409566497
SC,457.1,460.43333333333334,6.068518518518532
Neither,460.43333333333334,463.0,1.5584454409566497
SC,463.0,466.2,6.068518518518532
Neither,466.2,469.6666666666667,1.5584454409566497
SC,469.6666666666667,481.1,6.068518518518532
Neither,481.1,494.0,1.5584454409566497
SC,494.0,505.6666666666667,6.068518518518532
Neither,505.6666666666667,507.96666666666664,1.5584454409566497
SC,507.96666666666664,510.6,6.068518518518532
Neither,510.6,512.7666666666667,1.5584454409566497
SC,512.7666666666667,519.3333333333334,6.068518518518532
Neither,519.3333333333334,519.8666666666667,1.5584454409566497
SC,519.8666666666667,525.3666666666667,6.068518518518532
Neither,525.3666666666667,525.7666666666667,1.5584454409566497
SC,525.7666666666667,526.2,6.068518518518532
Neither,526.2,532.1666666666666,1.5584454409566497
NSC,532.1666666666666,537.4,2.235113268608415
Neither,537.4,540.0333333333333,1.5584454409566497
NSC,540.0333333333333,543.7333333333333,2.235113268608415
Neither,543.7333333333333,545.4,1.5584454409566497
NSC,545.4,606.7333333333333,2.235113268608415
Neither,606.7333333333333,606.8,1.5584454409566497
NSC,606.8,607.0,2.235113268608415
Neither,607.0,607.0666666666667,1.5584454409566497
NSC,607.0666666666667,613.0,2.235113268608415
Neither,613.0,614.6,1.5584454409566497
NSC,614.6,662.3666666666667,2.235113268608415
Neither,662.3666666666667,664.3,1.5584454409566497
NSC,664.3,664.5333333333333,2.235113268608415
Neither,664.5333333333333,669.1666666666666,1.5584454409566497
NSC,669.1666666666666,674.1,2.235113268608415
Neither,674.1,677.3333333333334,1.5584454409566497
NSC,677.3333333333334,680.5333333333333,2.235113268608415
Neither,680.5333333333333,681.2666666666667,1.5584454409566497
NSC,681.2666666666667,681.3666666666667,2.235113268608415
Neither,681.3666666666667,681.4,1.5584454409566497
NSC,681.4,685.6,2.235113268608415
Neither,685.6,687.1333333333333,1.5584454409566497
NSC,687.1333333333333,690.0666666666667,2.235113268608415
Neither,690.0666666666667,692.3333333333334,1.5584454409566497
NSC,692.3333333333334,696.7666666666667,2.235113268608415
Neither,696.7666666666667,696.8,1.5584454409566497
NSC,696.8,696.8333333333334,2.235113268608415
Neither,696.8333333333334,697.0333333333333,1.5584454409566497
NSC,697.0333333333333,697.0666666666667,2.235113268608415
Neither,697.0666666666667,697.4,1.5584454409566497
NSC,697.4,697.4333333333333,2.235113268608415
Neither,697.4333333333333,707.6333333333333,1.5584454409566497
NSC,707.6333333333333,707.6666666666666,2.235113268608415
Neither,707.6666666666666,709.7,1.5584454409566497
NSC,709.7,710.1666666666666,2.235113268608415
Neither,710.1666666666666,710.2,1.5584454409566497
NSC,710.2,710.6333333333333,2.235113268608415
Neither,710.6333333333333,710.7666666666667,1.5584454409566497
NSC,710.7666666666667,710.8,2.235113268608415
Neither,710.8,710.8666666666667,1.5584454409566497
NSC,710.8666666666667,710.9,2.235113268608415
Neither,710.9,710.9333333333333,1.5584454409566497
NSC,710.9333333333333,711.6333333333333,2.235113268608415
Neither,711.6333333333333,712.0333333333333,1.5584454409566497
NSC,712.0333333333333,712.6,2.235113268608415
Neither,712.6,712.6333333333333,1.5584454409566497
NSC,712.6333333333333,713.8,2.235113268608415
Neither,713.8,714.4,1.5584454409566497
NSC,714.4,714.5,2.235113268608415
Neither,714.5,715.8666666666667,1.5584454409566497
NSC,715.8666666666667,715.9333333333333,2.235113268608415
Neither,715.9333333333333,716.0,1.5584454409566497
NSC,716.0,717.5666666666667,2.235113268608415
Neither,717.5666666666667,717.6,1.5584454409566497
NSC,717.6,717.7333333333333,2.235113268608415
Neither,717.7333333333333,717.9,1.5584454409566497
NSC,717.9,718.5333333333333,2.235113268608415
Neither,718.5333333333333,718.5666666666667,1.5584454409566497
NSC,718.5666666666667,718.7,2.235113268608415
Neither,718.7,718.7333333333333,1.5584454409566497
NSC,718.7333333333333,719.2,2.235113268608415
Neither,719.2,719.5333333333333,1.5584454409566497
NSC,719.5333333333333,719.6,2.235113268608415
Neither,719.6,720.2,1.5584454409566497
NSC,720.2,720.5,2.235113268608415
Neither,720.5,722.0,1.5584454409566497
NSC,722.0,722.3333333333334,2.235113268608415
Neither,722.3333333333334,722.3666666666667,1.5584454409566497
NSC,722.3666666666667,722.4,2.235113268608415
Neither,722.4,722.4666666666667,1.5584454409566497
NSC,722.4666666666667,722.5,2.235113268608415
Neither,722.5,722.6666666666666,1.5584454409566497
NSC,722.6666666666666,722.7333333333333,2.235113268608415
Neither,722.7333333333333,722.8333333333334,1.5584454409566497
NSC,722.8333333333334,722.8666666666667,2.235113268608415
Neither,722.8666666666667,723.0666666666667,1.5584454409566497
NSC,723.0666666666667,723.2666666666667,2.235113268608415
Neither,723.2666666666667,723.8,1.5584454409566497
NSC,723.8,723.8333333333334,2.235113268608415
Neither,723.8333333333334,724.4333333333333,1.5584454409566497
NSC,724.4333333333333,724.5,2.235113268608415
Neither,724.5,724.5333333333333,1.5584454409566497
NSC,724.5333333333333,724.5666666666667,2.235113268608415
Neither,724.5666666666667,724.6,1.5584454409566497
NSC,724.6,724.6333333333333,2.235113268608415
Neither,724.6333333333333,725.5,1.5584454409566497
NSC,725.5,725.6333333333333,2.235113268608415
Neither,725.6333333333333,725.7333333333333,1.5584454409566497
NSC,725.7333333333333,726.1,2.235113268608415
Neither,726.1,726.2666666666667,1.5584454409566497
NSC,726.2666666666667,726.4333333333333,2.235113268608415
Neither,726.4333333333333,726.6,1.5584454409566497
NSC,726.6,727.2666666666667,2.235113268608415
Neither,727.2666666666667,727.3,1.5584454409566497
NSC,727.3,727.4333333333333,2.235113268608415
Neither,727.4333333333333,728.2333333333333,1.5584454409566497
NSC,728.2333333333333,728.2666666666667,2.235113268608415
Neither,728.2666666666667,729.4333333333333,1.5584454409566497
NSC,729.4333333333333,729.5,2.235113268608415
Neither,729.5,731.4,1.5584454409566497
NSC,731.4,731.4333333333333,2.235113268608415
Neither,731.4333333333333,732.2333333333333,1.5584454409566497
NSC,732.2333333333333,732.8,2.235113268608415
Neither,732.8,732.8333333333334,1.5584454409566497
NSC,732.8333333333334,733.2666666666667,2.235113268608415
Neither,733.2666666666667,733.3,1.5584454409566497
NSC,733.3,734.3,2.235113268608415
Neither,734.3,734.3666666666667,1.5584454409566497
NSC,734.3666666666667,734.4333333333333,2.235113268608415
Neither,734.4333333333333,734.5333333333333,1.5584454409566497
NSC,734.5333333333333,735.6,2.235113268608415
Neither,735.6,735.6333333333333,1.5584454409566497
NSC,735.6333333333333,736.7333333333333,2.235113268608415
Neither,736.7333333333333,736.7666666666667,1.5584454409566497
NSC,736.7666666666667,736.9,2.235113268608415
Neither,736.9,737.3,1.5584454409566497
NSC,737.3,737.3666666666667,2.235113268608415
Neither,737.3666666666667,737.4,1.5584454409566497
NSC,737.4,737.4333333333333,2.235113268608415
Neither,737.4333333333333,737.5333333333333,1.5584454409566497
NSC,737.5333333333333,737.6333333333333,2.235113268608415
Neither,737.6333333333333,737.7666666666667,1.5584454409566497
NSC,737.7666666666667,738.2666666666667,2.235113268608415
Neither,738.2666666666667,742.5333333333333,1.5584454409566497
NSC,742.5333333333333,742.5666666666667,2.235113268608415
Neither,742.5666666666667,742.6666666666666,1.5584454409566497
NSC,742.6666666666666,742.7666666666667,2.235113268608415
Neither,742.7666666666667,743.2333333333333,1.5584454409566497
NSC,743.2333333333333,743.2666666666667,2.235113268608415
Neither,743.2666666666667,744.5666666666667,1.5584454409566497
NSC,744.5666666666667,744.7,2.235113268608415
Neither,744.7,744.8666666666667,1.5584454409566497
NSC,744.8666666666667,744.9333333333333,2.235113268608415
Neither,744.9333333333333,745.0,1.5584454409566497
NSC,745.0,745.4333333333333,2.235113268608415
Neither,745.4333333333333,745.4666666666667,1.5584454409566497
NSC,745.4666666666667,748.6666666666666,2.235113268608415
Neither,748.6666666666666,748.7666666666667,1.5584454409566497
NSC,748.7666666666667,748.8,2.235113268608415
Neither,748.8,748.8333333333334,1.5584454409566497
NSC,748.8333333333334,749.2,2.235113268608415
Neither,749.2,749.2666666666667,1.5584454409566497
NSC,749.2666666666667,749.3,2.235113268608415
Neither,749.3,749.4,1.5584454409566497
NSC,749.4,749.6666666666666,2.235113268608415
Neither,749.6666666666666,749.7333333333333,1.5584454409566497
NSC,749.7333333333333,749.8,2.235113268608415
Neither,749.8,749.9,1.5584454409566497
NSC,749.9,750.1333333333333,2.235113268608415
Neither,750.1333333333333,750.1666666666666,1.5584454409566497
NSC,750.1666666666666,750.2,2.235113268608415
Neither,750.2,750.2333333333333,1.5584454409566497
NSC,750.2333333333333,750.3333333333334,2.235113268608415
Neither,750.3333333333334,750.4,1.5584454409566497
NSC,750.4,750.6,2.235113268608415
Neither,750.6,750.6666666666666,1.5584454409566497
NSC,750.6666666666666,750.7333333333333,2.235113268608415
Neither,750.7333333333333,752.2666666666667,1.5584454409566497
NSC,752.2666666666667,752.7333333333333,2.235113268608415
Neither,752.7333333333333,755.0666666666667,1.5584454409566497
NSC,755.0666666666667,755.1333333333333,2.235113268608415
Neither,755.1333333333333,755.1666666666666,1.5584454409566497
NSC,755.1666666666666,755.9666666666667,2.235113268608415
Neither,755.9666666666667,756.1666666666666,1.5584454409566497
NSC,756.1666666666666,756.2,2.235113268608415
Neither,756.2,763.0333333333333,1.5584454409566497
NSC,763.0333333333333,763.7666666666667,2.235113268608415
Neither,763.7666666666667,763.8333333333334,1.5584454409566497
NSC,763.8333333333334,763.9666666666667,2.235113268608415
Neither,763.9666666666667,764.0333333333333,1.5584454409566497
NSC,764.0333333333333,764.1333333333333,2.235113268608415
Neither,764.1333333333333,764.8333333333334,1.5584454409566497
NSC,764.8333333333334,764.8666666666667,2.235113268608415
Neither,764.8666666666667,765.2,1.5584454409566497
NSC,765.2,765.4,2.235113268608415
Neither,765.4,765.6,1.5584454409566497
NSC,765.6,765.7,2.235113268608415
Neither,765.7,765.7666666666667,1.5584454409566497
NSC,765.7666666666667,765.8666666666667,2.235113268608415
Neither,765.8666666666667,765.9666666666667,1.5584454409566497
NSC,765.9666666666667,766.0,2.235113268608415
Neither,766.0,766.1,1.5584454409566497
NSC,766.1,766.2333333333333,2.235113268608415
Neither,766.2333333333333,766.2666666666667,1.5584454409566497
NSC,766.2666666666667,766.5,2.235113268608415
Neither,766.5,766.6,1.5584454409566497
NSC,766.6,766.6666666666666,2.235113268608415
Neither,766.6666666666666,766.7,1.5584454409566497
NSC,766.7,767.1333333333333,2.235113268608415
Neither,767.1333333333333,767.3333333333334,1.5584454409566497
NSC,767.3333333333334,767.3666666666667,2.235113268608415
Neither,767.3666666666667,767.4666666666667,1.5584454409566497
NSC,767.4666666666667,768.0333333333333,2.235113268608415
Neither,768.0333333333333,768.0666666666667,1.5584454409566497
NSC,768.0666666666667,768.7333333333333,2.235113268608415
Neither,768.7333333333333,768.7666666666667,1.5584454409566497
NSC,768.7666666666667,768.8,2.235113268608415
Neither,768.8,768.9666666666667,1.5584454409566497
NSC,768.9666666666667,769.1666666666666,2.235113268608415
Neither,769.1666666666666,769.3,1.5584454409566497
NSC,769.3,769.9333333333333,2.235113268608415
Neither,769.9333333333333,769.9666666666667,1.5584454409566497
NSC,769.9666666666667,770.1,2.235113268608415
Neither,770.1,770.1333333333333,1.5584454409566497
NSC,770.1333333333333,770.6333333333333,2.235113268608415
Neither,770.6333333333333,770.7,1.5584454409566497
NSC,770.7,770.9,2.235113268608415
Neither,770.9,771.0,1.5584454409566497
NSC,771.0,772.3333333333334,2.235113268608415
Neither,772.3333333333334,772.3666666666667,1.5584454409566497
NSC,772.3666666666667,773.4,2.235113268608415
Neither,773.4,773.4666666666667,1.5584454409566497
NSC,773.4666666666667,773.6,2.235113268608415
Neither,773.6,773.6333333333333,1.5584454409566497
NSC,773.6333333333333,773.7333333333333,2.235113268608415
Neither,773.7333333333333,774.0333333333333,1.5584454409566497
NSC,774.0333333333333,774.0666666666667,2.235113268608415
Neither,774.0666666666667,774.3333333333334,1.5584454409566497
NSC,774.3333333333334,774.4666666666667,2.235113268608415
Neither,774.4666666666667,774.5333333333333,1.5584454409566497
NSC,774.5333333333333,774.5666666666667,2.235113268608415
Neither,774.5666666666667,774.8,1.5584454409566497
NSC,774.8,774.8333333333334,2.235113268608415
Neither,774.8333333333334,775.0333333333333,1.5584454409566497
NSC,775.0333333333333,775.0666666666667,2.235113268608415
Neither,775.0666666666667,776.0333333333333,1.5584454409566497
NSC,776.0333333333333,776.1,2.235113268608415
Neither,776.1,776.1666666666666,1.5584454409566497
NSC,776.1666666666666,776.2333333333333,2.235113268608415
Neither,776.2333333333333,776.7,1.5584454409566497
NSC,776.7,776.9,2.235113268608415
Neither,776.9,777.1,1.5584454409566497
NSC,777.1,777.1333333333333,2.235113268608415
Neither,777.1333333333333,777.5,1.5584454409566497
NSC,777.5,777.7333333333333,2.235113268608415
Neither,777.7333333333333,777.8333333333334,1.5584454409566497
NSC,777.8333333333334,778.1,2.235113268608415
Neither,778.1,778.1333333333333,1.5584454409566497
NSC,778.1333333333333,778.9,2.235113268608415
Neither,778.9,778.9666666666667,1.5584454409566497
NSC,778.9666666666667,779.0,2.235113268608415
Neither,779.0,779.4333333333333,1.5584454409566497
NSC,779.4333333333333,779.7666666666667,2.235113268608415
Neither,779.7666666666667,780.1333333333333,1.5584454409566497
NSC,780.1333333333333,780.1666666666666,2.235113268608415
Neither,780.1666666666666,780.3333333333334,1.5584454409566497
NSC,780.3333333333334,780.3666666666667,2.235113268608415
Neither,780.3666666666667,780.4,1.5584454409566497
NSC,780.4,780.8333333333334,2.235113268608415
Neither,780.8333333333334,780.8666666666667,1.5584454409566497
NSC,780.8666666666667,781.3666666666667,2.235113268608415
Neither,781.3666666666667,781.4,1.5584454409566497
NSC,781.4,781.5,2.235113268608415
Neither,781.5,781.5333333333333,1.5584454409566497
NSC,781.5333333333333,781.6,2.235113268608415
Neither,781.6,783.1333333333333,1.5584454409566497
NSC,783.1333333333333,783.1666666666666,2.235113268608415
Neither,783.1666666666666,783.2,1.5584454409566497
NSC,783.2,783.2666666666667,2.235113268608415
Neither,783.2666666666667,784.6,1.5584454409566497
NSC,784.6,784.6333333333333,2.235113268608415
Neither,784.6333333333333,785.2666666666667,1.5584454409566497
NSC,785.2666666666667,785.3,2.235113268608415
Neither,785.3,785.3666666666667,1.5584454409566497
NSC,785.3666666666667,785.4,2.235113268608415
Neither,785.4,785.4333333333333,1.5584454409566497
NSC,785.4333333333333,785.5,2.235113268608415
Neither,785.5,785.6,1.5584454409566497
NSC,785.6,785.7333333333333,2.235113268608415
Neither,785.7333333333333,785.7666666666667,1.5584454409566497
NSC,785.7666666666667,786.0333333333333,2.235113268608415
Neither,786.0333333333333,786.0666666666667,1.5584454409566497
NSC,786.0666666666667,786.6,2.235113268608415
Neither,786.6,786.6333333333333,1.5584454409566497
NSC,786.6333333333333,787.7666666666667,2.235113268608415
Neither,787.7666666666667,787.9,1.5584454409566497
NSC,787.9,788.0,2.235113268608415
Neither,788.0,788.0333333333333,1.5584454409566497
NSC,788.0333333333333,788.1666666666666,2.235113268608415
Neither,788.1666666666666,788.2333333333333,1.5584454409566497
NSC,788.2333333333333,788.3,2.235113268608415
Neither,788.3,788.5333333333333,1.5584454409566497
NSC,788.5333333333333,788.6,2.235113268608415
Neither,788.6,788.6333333333333,1.5584454409566497
NSC,788.6333333333333,788.7666666666667,2.235113268608415
Neither,788.7666666666667,790.1,1.5584454409566497
NSC,790.1,790.3333333333334,2.235113268608415
Neither,790.3333333333334,791.0333333333333,1.5584454409566497
NSC,791.0333333333333,791.1333333333333,2.235113268608415
Neither,791.1333333333333,791.1666666666666,1.5584454409566497
NSC,791.1666666666666,791.2,2.235113268608415
Neither,791.2,791.4,1.5584454409566497
NSC,791.4,791.6333333333333,2.235113268608415
Neither,791.6333333333333,791.7333333333333,1.5584454409566497
NSC,791.7333333333333,791.8,2.235113268608415
Neither,791.8,791.9,1.5584454409566497
NSC,791.9,791.9666666666667,2.235113268608415
Neither,791.9666666666667,792.4333333333333,1.5584454409566497
NSC,792.4333333333333,792.4666666666667,2.235113268608415
Neither,792.4666666666667,792.5666666666667,1.5584454409566497
NSC,792.5666666666667,792.6666666666666,2.235113268608415
Neither,792.6666666666666,793.3333333333334,1.5584454409566497
NSC,793.3333333333334,793.5666666666667,2.235113268608415
Neither,793.5666666666667,793.6,1.5584454409566497
NSC,793.6,793.7,2.235113268608415
Neither,793.7,794.0666666666667,1.5584454409566497
NSC,794.0666666666667,794.2,2.235113268608415
Neither,794.2,794.2666666666667,1.5584454409566497
NSC,794.2666666666667,794.8,2.235113268608415
Neither,794.8,794.8333333333334,1.5584454409566497
NSC,794.8333333333334,803.0,2.235113268608415
Neither,803.0,805.0,1.5584454409566497
NSC,805.0,807.0333333333333,2.235113268608415
Neither,807.0333333333333,807.0666666666667,1.5584454409566497
NSC,807.0666666666667,807.1,2.235113268608415
Neither,807.1,808.4,1.5584454409566497
NSC,808.4,810.9,2.235113268608415
Neither,810.9,811.6333333333333,1.5584454409566497
NSC,811.6333333333333,811.8,2.235113268608415
Neither,811.8,811.8666666666667,1.5584454409566497
NSC,811.8666666666667,816.6666666666666,2.235113268608415
Neither,816.6666666666666,817.2666666666667,1.5584454409566497
NSC,817.2666666666667,819.8333333333334,2.235113268608415
Neither,819.8333333333334,819.8666666666667,1.5584454409566497
NSC,819.8666666666667,826.3666666666667,2.235113268608415
Neither,826.3666666666667,829.2333333333333,1.5584454409566497
NSC,829.2333333333333,832.0,2.235113268608415
Neither,832.0,837.6666666666666,1.5584454409566497
NSC,837.6666666666666,840.5333333333333,2.235113268608415
Neither,840.5333333333333,842.5,1.5584454409566497
NSC,842.5,847.5666666666667,2.235113268608415
Neither,847.5666666666667,850.8,1.5584454409566497
NSC,850.8,854.0333333333333,2.235113268608415
Neither,854.0333333333333,857.7666666666667,1.5584454409566497
NSC,857.7666666666667,861.5666666666667,2.235113268608415
Neither,861.5666666666667,864.5,1.5584454409566497
NSC,864.5,917.2,2.235113268608415
