Chamber,Start Time,End Time,Average Time
Neither,257.46666666666664,263.05,1.4556224899598438
NSC,263.05,266.93333333333334,13.116666666666664
Neither,266.93333333333334,269.01666666666665,1.4556224899598438
NSC,269.01666666666665,272.65,13.116666666666664
Neither,272.65,281.48333333333335,1.4556224899598438
SC,281.48333333333335,284.06666666666666,5.617063492063487
Neither,284.06666666666666,284.1,1.4556224899598438
SC,284.1,284.1333333333333,5.617063492063487
Neither,284.1333333333333,284.15,1.4556224899598438
SC,284.15,284.25,5.617063492063487
Neither,284.25,284.26666666666665,1.4556224899598438
SC,284.26666666666665,284.28333333333336,5.617063492063487
Neither,284.28333333333336,284.3,1.4556224899598438
SC,284.3,287.06666666666666,5.617063492063487
Neither,287.06666666666666,289.9166666666667,1.4556224899598438
SC,289.9166666666667,293.6666666666667,5.617063492063487
Neither,293.6666666666667,305.96666666666664,1.4556224899598438
SC,305.96666666666664,323.1333333333333,5.617063492063487
Neither,323.1333333333333,336.0,1.4556224899598438
NSC,336.0,426.9,13.116666666666664
Neither,426.9,429.73333333333335,1.4556224899598438
NSC,429.73333333333335,430.6,13.116666666666664
Neither,430.6,430.6333333333333,1.4556224899598438
NSC,430.6333333333333,436.6166666666667,13.116666666666664
Neither,436.6166666666667,447.51666666666665,1.4556224899598438
SC,447.51666666666665,459.01666666666665,5.617063492063487
Neither,459.01666666666665,461.6333333333333,1.4556224899598438
SC,461.6333333333333,476.15,5.617063492063487
Neither,476.15,477.95,1.4556224899598438
SC,477.95,487.71666666666664,5.617063492063487
Neither,487.71666666666664,491.46666666666664,1.4556224899598438
SC,491.46666666666664,494.5833333333333,5.617063492063487
Neither,494.5833333333333,497.15,1.4556224899598438
SC,497.15,505.23333333333335,5.617063492063487
Neither,505.23333333333335,506.4,1.4556224899598438
SC,506.4,509.1,5.617063492063487
Neither,509.1,519.5333333333333,1.4556224899598438
NSC,519.5333333333333,526.1833333333333,13.116666666666664
Neither,526.1833333333333,526.2333333333333,1.4556224899598438
NSC,526.2333333333333,526.25,13.116666666666664
Neither,526.25,527.75,1.4556224899598438
NSC,527.75,530.2333333333333,13.116666666666664
Neither,530.2333333333333,530.25,1.4556224899598438
NSC,530.25,534.2833333333333,13.116666666666664
Neither,534.2833333333333,541.5666666666667,1.4556224899598438
SC,541.5666666666667,544.4666666666667,5.617063492063487
Neither,544.4666666666667,544.5,1.4556224899598438
SC,544.5,545.4666666666667,5.617063492063487
Neither,545.4666666666667,549.15,1.4556224899598438
SC,549.15,573.4166666666666,5.617063492063487
Neither,573.4166666666666,574.1666666666666,1.4556224899598438
SC,574.1666666666666,582.4333333333333,5.617063492063487
Neither,582.4333333333333,585.6,1.4556224899598438
SC,585.6,591.9333333333333,5.617063492063487
Neither,591.9333333333333,591.95,1.4556224899598438
SC,591.95,593.5333333333333,5.617063492063487
Neither,593.5333333333333,594.45,1.4556224899598438
SC,594.45,604.25,5.617063492063487
Neither,604.25,604.65,1.4556224899598438
SC,604.65,611.5833333333334,5.617063492063487
Neither,611.5833333333334,611.7333333333333,1.4556224899598438
SC,611.7333333333333,612.4,5.617063492063487
Neither,612.4,612.5166666666667,1.4556224899598438
SC,612.5166666666667,612.5333333333333,5.617063492063487
Neither,612.5333333333333,612.8166666666667,1.4556224899598438
SC,612.8166666666667,612.8666666666667,5.617063492063487
Neither,612.8666666666667,613.55,1.4556224899598438
NSC,613.55,614.5166666666667,13.116666666666664
Neither,614.5166666666667,614.5833333333334,1.4556224899598438
NSC,614.5833333333334,614.6166666666667,13.116666666666664
Neither,614.6166666666667,614.65,1.4556224899598438
NSC,614.65,614.6833333333333,13.116666666666664
Neither,614.6833333333333,614.7,1.4556224899598438
NSC,614.7,615.0333333333333,13.116666666666664
Neither,615.0333333333333,615.05,1.4556224899598438
NSC,615.05,615.1,13.116666666666664
Neither,615.1,615.15,1.4556224899598438
NSC,615.15,615.1666666666666,13.116666666666664
Neither,615.1666666666666,615.1833333333333,1.4556224899598438
NSC,615.1833333333333,615.3,13.116666666666664
Neither,615.3,615.3166666666667,1.4556224899598438
NSC,615.3166666666667,615.7166666666667,13.116666666666664
